age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42.0,technician,married,university.degree,no,no,no,telephone,may,mon,228.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,55.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,717.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,admin.,married,high.school,unknown,yes,no,telephone,may,mon,313.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,289.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,admin.,married,basic.9y,unknown,yes,no,telephone,may,mon,683.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1077.0,1,999,0,nonexistent,,93.994,-36.4,4.857,5191.0,no
33.0,services,married,high.school,no,no,no,telephone,may,mon,146.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
,services,single,basic.6y,no,no,no,telephone,may,mon,167.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,blue-collar,married,high.school,no,yes,no,telephone,may,mon,356.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,admin.,married,unknown,no,no,no,telephone,may,mon,277.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,172.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,student,single,university.degree,unknown,no,no,telephone,may,mon,218.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,student,single,university.degree,unknown,yes,yes,telephone,may,mon,217.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,unemployed,married,professional.course,no,no,no,telephone,may,mon,67.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,services,single,basic.4y,no,no,no,telephone,may,mon,291.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,student,single,university.degree,unknown,yes,no,telephone,may,mon,248.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,student,single,basic.9y,no,yes,no,telephone,may,mon,256.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,housemaid,divorced,university.degree,no,no,no,telephone,may,mon,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,admin.,married,university.degree,no,no,no,telephone,may,mon,477.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,retired,married,unknown,unknown,no,no,telephone,may,mon,611.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,471.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,housemaid,married,basic.4y,unknown,yes,no,telephone,may,mon,381.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,blue-collar,single,unknown,no,yes,no,telephone,may,mon,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,blue-collar,single,unknown,no,yes,yes,telephone,may,mon,408.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,287.0,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
40.0,services,married,high.school,no,no,no,telephone,may,mon,322.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin.,married,high.school,no,yes,no,telephone,may,mon,216.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,technician,married,unknown,unknown,no,no,telephone,may,mon,366.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,services,single,basic.6y,unknown,yes,no,telephone,may,mon,210.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46.0,technician,married,basic.4y,unknown,yes,no,telephone,may,mon,288.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,technician,married,basic.9y,no,no,no,telephone,may,mon,168.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58.0,retired,married,university.degree,no,no,no,telephone,may,mon,132.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,technician,married,university.degree,no,no,no,telephone,may,mon,64.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,admin.,single,university.degree,no,no,no,telephone,may,mon,209.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,retired,married,basic.4y,unknown,no,no,telephone,may,mon,410.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45.0,blue-collar,married,basic.4y,no,yes,yes,telephone,may,mon,177.0,1,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
39.0,admin.,married,professional.course,no,yes,no,telephone,may,mon,580.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,services,divorced,professional.course,no,yes,no,telephone,may,mon,165.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32.0,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,127.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,admin.,married,high.school,unknown,no,no,telephone,may,mon,357.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,self-employed,married,university.degree,unknown,no,no,telephone,may,mon,175.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44.0,admin.,married,professional.course,no,yes,no,telephone,may,mon,300.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56.0,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,136.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48.0,admin.,married,high.school,no,no,no,telephone,may,mon,125.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,services,married,high.school,unknown,no,yes,telephone,may,mon,189.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,management,married,university.degree,unknown,no,yes,telephone,may,mon,213.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
,retired,married,high.school,no,no,no,telephone,may,mon,238.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,technician,single,professional.course,no,no,no,telephone,may,mon,124.0,1,999,0,nonexistent,,93.994,-36.4,4.857,5191.0,no
34.0,management,married,university.degree,no,yes,no,telephone,may,mon,18.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,services,single,basic.9y,no,no,no,telephone,may,mon,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30.0,technician,married,university.degree,unknown,no,no,telephone,may,mon,40.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,services,divorced,unknown,no,no,no,telephone,may,mon,181.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32.0,technician,single,professional.course,no,no,no,telephone,may,mon,79.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,technician,single,high.school,no,yes,no,telephone,may,mon,142.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blue-collar,single,high.school,no,no,yes,telephone,may,mon,389.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,services,single,high.school,no,no,no,telephone,may,mon,702.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,technician,divorced,professional.course,no,no,no,telephone,may,mon,151.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,211.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51.0,services,married,basic.6y,no,yes,no,telephone,may,mon,117.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,technician,married,professional.course,no,yes,no,telephone,may,mon,232.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28.0,services,married,unknown,no,no,no,telephone,may,mon,408.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53.0,services,married,high.school,no,yes,yes,telephone,may,mon,370.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,179.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45.0,management,married,basic.9y,no,no,yes,telephone,may,mon,46.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,technician,married,unknown,no,yes,no,telephone,may,mon,200.0,1,999,0,nonexistent,,93.994,-36.4,4.857,5191.0,no
33.0,admin.,married,high.school,no,no,yes,telephone,may,mon,50.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,admin.,married,high.school,no,no,yes,telephone,may,mon,181.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,mon,119.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,technician,married,high.school,no,no,no,telephone,may,mon,361.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,admin.,divorced,basic.9y,no,no,no,telephone,may,mon,73.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,admin.,married,university.degree,no,no,no,telephone,may,mon,67.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,350.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,self-employed,single,university.degree,no,yes,no,telephone,may,mon,150.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,student,single,university.degree,unknown,no,no,telephone,may,mon,332.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54.0,management,divorced,university.degree,no,no,no,telephone,may,mon,611.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,58.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,unemployed,married,high.school,unknown,yes,no,telephone,may,mon,151.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,management,divorced,university.degree,no,no,no,telephone,may,mon,89.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49.0,housemaid,married,basic.9y,unknown,no,no,telephone,may,mon,152.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32.0,admin.,single,high.school,no,no,no,telephone,may,mon,611.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49.0,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,110.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,463.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,services,married,high.school,no,no,no,telephone,may,mon,962.0,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,102.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,technician,single,basic.9y,no,no,no,telephone,may,mon,10.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51.0,retired,married,professional.course,no,no,no,telephone,may,mon,118.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,92.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
56.0,technician,married,basic.4y,no,yes,no,telephone,may,mon,143.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53.0,admin.,married,basic.9y,no,no,no,telephone,may,mon,189.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,75.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,189.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
44.0,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,55.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39.0,housemaid,married,basic.9y,no,yes,no,telephone,may,mon,,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
37.0,admin.,single,high.school,no,yes,yes,telephone,may,mon,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,5.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,services,married,high.school,no,no,no,telephone,may,mon,225.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,management,divorced,university.degree,no,yes,no,telephone,may,mon,125.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31.0,admin.,married,high.school,no,yes,yes,telephone,may,mon,286.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53.0,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,206.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,164.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37.0,technician,single,professional.course,no,yes,no,telephone,may,mon,98.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47.0,self-employed,married,professional.course,no,no,no,telephone,may,mon,446.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49.0,blue-collar,divorced,high.school,no,no,yes,telephone,may,mon,742.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,admin.,married,university.degree,no,yes,no,telephone,may,mon,120.0,2,999,0,nonexistent,,93.994,-36.4,4.857,5191.0,no
35.0,services,divorced,high.school,no,no,no,telephone,may,mon,122.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38.0,unknown,married,unknown,unknown,no,no,telephone,may,mon,,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38.0,services,single,high.school,unknown,no,no,telephone,may,mon,357.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,blue-collar,divorced,high.school,unknown,no,yes,telephone,may,mon,200.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
59.0,retired,married,professional.course,unknown,no,no,telephone,may,mon,107.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,unknown,married,unknown,no,yes,no,telephone,may,mon,267.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,admin.,married,high.school,no,yes,no,telephone,may,mon,248.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,admin.,married,basic.6y,unknown,yes,no,telephone,may,mon,215.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46.0,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,209.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,205.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,admin.,married,university.degree,no,yes,no,telephone,may,mon,261.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,83.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54.0,management,divorced,university.degree,no,yes,no,telephone,may,mon,106.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27.0,admin.,single,university.degree,no,no,no,telephone,may,mon,106.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,admin.,married,high.school,no,no,no,telephone,may,mon,108.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58.0,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,214.0,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
40.0,management,married,university.degree,unknown,yes,no,telephone,may,mon,358.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34.0,admin.,single,basic.9y,unknown,no,no,telephone,may,mon,453.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,admin.,divorced,high.school,no,no,no,telephone,may,mon,364.0,2,999,0,nonexistent,,93.994,-36.4,4.857,5191.0,no
56.0,retired,married,basic.6y,no,no,no,telephone,may,mon,136.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,173.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,services,married,high.school,no,yes,no,telephone,may,mon,241.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54.0,management,single,basic.9y,no,yes,no,telephone,may,mon,224.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53.0,admin.,single,basic.6y,no,yes,yes,telephone,may,mon,148.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,technician,single,unknown,no,no,no,telephone,may,mon,230.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40.0,services,married,basic.6y,unknown,no,no,telephone,may,mon,199.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
54.0,technician,married,professional.course,no,yes,yes,telephone,may,mon,196.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
,housemaid,single,professional.course,no,no,no,telephone,may,mon,111.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26.0,admin.,single,university.degree,no,yes,no,telephone,may,mon,231.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,admin.,married,high.school,no,no,no,telephone,may,mon,316.0,3,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
35.0,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,240.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,admin.,married,high.school,no,no,no,telephone,may,mon,669.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29.0,services,single,high.school,no,yes,no,telephone,may,mon,425.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,121.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35.0,management,married,high.school,no,yes,no,telephone,may,mon,174.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,self-employed,single,university.degree,no,no,yes,telephone,may,mon,88.0,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
,services,married,high.school,unknown,yes,no,telephone,may,mon,313.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49.0,entrepreneur,married,high.school,no,yes,no,telephone,may,mon,135.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,technician,single,professional.course,unknown,yes,no,telephone,may,mon,152.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blue-collar,single,high.school,no,yes,yes,telephone,may,mon,402.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,221.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,management,married,university.degree,unknown,no,no,telephone,may,mon,213.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,management,married,professional.course,unknown,yes,no,telephone,may,mon,144.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32.0,services,single,high.school,no,yes,no,telephone,may,mon,158.0,3,999,0,nonexistent,,93.994,-36.4,4.857,5191.0,no
49.0,admin.,married,basic.9y,no,no,no,telephone,may,mon,220.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,unknown,married,unknown,unknown,yes,no,telephone,may,mon,325.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58.0,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,254.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
52.0,technician,married,high.school,no,yes,no,telephone,may,mon,503.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
50.0,services,divorced,professional.course,no,no,no,telephone,may,mon,680.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
41.0,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,421.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,130.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,164.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
48.0,blue-collar,married,basic.6y,unknown,no,no,telephone,may,mon,174.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55.0,technician,married,professional.course,no,no,no,telephone,may,mon,113.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38.0,management,married,university.degree,no,no,no,telephone,may,mon,195.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38.0,services,married,high.school,no,yes,no,telephone,may,mon,347.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
53.0,admin.,married,university.degree,no,yes,no,telephone,may,mon,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
43.0,unemployed,single,university.degree,no,no,no,telephone,may,mon,404.0,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36.0,blue-collar,single,high.school,no,no,no,telephone,may,mon,396.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32.0,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,98.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33.0,services,married,basic.4y,no,no,no,telephone,may,mon,229.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
58.0,entrepreneur,married,basic.4y,no,yes,no,telephone,may,mon,350.0,2,999,0,nonexistent,1.1,93.994,-36.4,,5191.0,no
40.0,unemployed,divorced,high.school,unknown,no,no,telephone,may,tue,88.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
57.0,management,married,university.degree,no,yes,no,telephone,may,tue,379.0,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45.0,technician,married,high.school,no,yes,no,telephone,may,tue,168.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
42.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,190.0,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
